DATE,vwretd,ewretx,totval,usdcnt
20070921,0.004909,0.004279,21100686200.00,6937
20070924,-0.004467,-0.004033,21004431500.00,6933
20070925,-0.000433,-0.002283,20969033200.00,6935
20070926,0.005497,0.005143,21069076200.00,6933
20070927,0.005356,0.006236,21181585000.00,6935
20070928,-0.002684,-0.001794,21127714800.00,6940
20071001,0.013730,0.012439,21408017900.00,6939
20071002,0.000505,0.004601,21401282200.00,6940
20071003,-0.005146,-0.003768,21291341800.00,6941
20071004,0.002714,0.003133,21348104000.00,6943
20071005,0.011823,0.012526,21595804000.00,6940
20071008,-0.003018,-0.002330,21517573200.00,6946
20071009,0.008034,0.005914,21691015100.00,6947
20071010,-0.000231,0.001070,21684695600.00,6947
20071011,-0.005186,-0.007326,21540224600.00,6951
20071012,0.005326,0.005022,21654209500.00,6960
20071015,-0.008594,-0.008257,21459597300.00,6954
20071016,-0.007019,-0.006452,21308101600.00,6956
20071017,0.002874,0.001243,21367582800.00,6954
20071018,0.000420,0.000237,21376205500.00,6960
20071019,-0.024591,-0.020896,20848881500.00,6960
20071022,0.003280,0.003846,20917871400.00,6963
20071023,0.010240,0.007439,21131118400.00,6960
20071024,-0.003240,-0.004899,21061917300.00,6960
20071025,-0.001014,-0.002271,21023669900.00,6960
20071026,0.013813,0.010344,21305659700.00,6962
20071029,0.005375,0.002798,21414768000.00,6963
20071030,-0.006892,-0.005841,21266961200.00,6963
20071031,0.013188,0.009513,21531420900.00,6964
20071101,-0.025887,-0.024221,20970393200.00,6963
20071102,0.002063,-0.000535,21016281700.00,6970
20071105,-0.006631,-0.009956,20870987700.00,6970
20071106,0.012829,0.006400,21142150400.00,6966
20071107,-0.026880,-0.022913,20560687800.00,6964
20071108,-0.000584,-0.001363,20545354100.00,6973
20071109,-0.015044,-0.010225,20230840000.00,6977
20071112,-0.014034,-0.011189,19948265900.00,6982
20071113,0.027892,0.018042,20500898600.00,6983
20071114,-0.005799,-0.004841,20373730900.00,6980
20071115,-0.014097,-0.011807,20048742200.00,6978
20071116,0.004588,-0.001562,20132900900.00,6982
20071119,-0.018698,-0.020189,19728908200.00,6991
20071120,0.003988,-0.003632,19807578300.00,6989
20071121,-0.015274,-0.011448,19503259000.00,6987
20071123,0.016333,0.015269,19817347400.00,6981
20071126,-0.020441,-0.017014,19411869000.00,6979
20071127,0.012176,0.003953,19633630300.00,6979
20071128,0.029412,0.024072,20205976900.00,6983
20071129,-0.000339,-0.000149,20199327700.00,6974
20071130,0.007109,0.007035,20313135400.00,6972
20071203,-0.005527,-0.006780,20200653700.00,6975
20071204,-0.007229,-0.007389,20059496600.00,6972
20071205,0.014447,0.010714,20342358500.00,6983
20071206,0.015710,0.016936,20660100000.00,6983
20071207,-0.000210,0.001901,20656875500.00,6986
20071210,0.007767,0.005078,20815537700.00,6989
20071211,-0.025421,-0.020424,20286429500.00,6990
20071212,0.005673,0.001910,20397348800.00,6991
20071213,-0.000994,-0.005337,20377880900.00,6997
20071214,-0.013436,-0.013262,20098563300.00,6998
20071217,-0.016014,-0.018037,19775581300.00,6993
20071218,0.006433,0.007425,19902739200.00,6994
20071219,-0.000322,0.000187,19894161900.00,6994
20071220,0.006285,0.005536,20014217100.00,6997
20071221,0.017143,0.014867,20336896700.00,7002
20071224,0.009125,0.008946,20514196700.00,6995
20071226,0.001511,0.002971,20544535000.00,6995
20071227,-0.013539,-0.014800,20257522300.00,7001
20071228,0.002045,-0.000463,20292074900.00,7000
20071231,-0.006516,0.001062,20221926400.00,6999
20080102,-0.011818,-0.006655,19970004300.00,6993
20080103,-0.000953,-0.004569,19949777600.00,6998
20080104,-0.025688,-0.022428,19435611100.00,7001
20080107,0.000185,-0.001906,19438280800.00,6993
20080108,-0.017053,-0.014073,19101014700.00,6996
20080109,0.009987,-0.000568,19290611200.00,6999
20080110,0.008434,0.009638,19453233700.00,6999
20080111,-0.013919,-0.011448,19181011300.00,7002
20080114,0.010459,0.007768,19378224100.00,6996
20080115,-0.024754,-0.018449,18899605900.00,6997
20080116,-0.006665,-0.000147,18773293700.00,7000
20080117,-0.027744,-0.021664,18248642300.00,6996
20080118,-0.005560,-0.007332,18145448100.00,6995
20080122,-0.009421,-0.010386,17973126900.00,6996
20080123,0.019784,0.018187,18329562600.00,6995
20080124,0.012578,0.011062,18559840700.00,6996
20080125,-0.012957,-0.001545,18317230500.00,6994
20080128,0.017161,0.013493,18610092900.00,6982
20080129,0.006401,0.007579,18725693700.00,6984
20080130,-0.005359,-0.002636,18621179300.00,6998
20080131,0.014960,0.015102,18903017000.00,6999
20080201,0.016003,0.015673,19196872000.00,7000
20080204,-0.008995,-0.003053,19023655100.00,6998
20080205,-0.030848,-0.021632,18436156700.00,7000
20080206,-0.008001,-0.007339,18283068300.00,6999
20080207,0.007713,0.005105,18429285700.00,6998
20080208,-0.002070,-0.002793,18389548000.00,7000
20080211,0.005789,0.002776,18495983000.00,6998
20080212,0.006264,0.004074,18610737300.00,7000
20080213,0.014377,0.012760,18872031400.00,7004
20080214,-0.013217,-0.013663,18621037500.00,7004
20080215,-0.000457,-0.004099,18611141300.00,7008
20080219,0.000611,0.002507,18619454800.00,7004
20080220,0.008875,0.004970,18779733100.00,6992
20080221,-0.011826,-0.009713,18552663600.00,6991
20080222,0.006783,0.000367,18673125100.00,6986
20080225,0.015093,0.013319,18952658600.00,6986
20080226,0.008250,0.009566,19105772600.00,6986
20080227,-0.000760,-0.000165,19090084900.00,6989
20080228,-0.007712,-0.008768,18940870500.00,6985
20080229,-0.026162,-0.020187,18381105800.00,6983
20080303,-0.000440,-0.005238,18373288600.00,6978
20080304,-0.004797,-0.006747,18284254100.00,6979
20080305,0.006941,0.003172,18405468000.00,6983
20080306,-0.022033,-0.021506,17996577000.00,6985
20080307,-0.008764,-0.007707,17839091000.00,6979
20080310,-0.018223,-0.020884,17510428600.00,6968
20080311,0.035783,0.026985,18137655400.00,6970
20080312,-0.007002,-0.004620,18005068100.00,6979
20080313,0.007295,0.007298,18134377400.00,6978
20080314,-0.020005,-0.018222,17769176500.00,6977
20080317,-0.014947,-0.020983,17495634800.00,6971
20080318,0.039596,0.028376,18186140500.00,6968
20080319,-0.026077,-0.017168,17734040100.00,6961
20080320,0.021232,0.014500,18110050800.00,6968
20080324,0.017603,0.021668,18427941300.00,6970
20080325,0.005737,0.010797,18533532300.00,6970
20080326,-0.006417,-0.002807,18412845100.00,6970
20080327,-0.010149,-0.004944,18221183100.00,6960
20080328,-0.007963,-0.007315,18074021200.00,6958
20080331,0.005316,0.005196,18186786400.00,6957
20080401,0.032159,0.020874,18771514600.00,6955
20080402,0.000356,0.003193,18774414700.00,6960
20080403,0.002689,0.001693,18824401100.00,6959
20080404,0.001956,0.002778,18859558000.00,6959
20080407,0.001709,0.001800,18891027200.00,6957
20080408,-0.003188,-0.002727,18827187800.00,6956
20080409,-0.009015,-0.011542,18656539100.00,6957
20080410,0.005600,0.005008,18757043100.00,6961
20080411,-0.019553,-0.015910,18388513900.00,6957
20080414,-0.002547,-0.004434,18340689600.00,6955
20080415,0.005102,0.002118,18434657200.00,6955
20080416,0.024171,0.017852,18875518300.00,6960
20080417,-0.001209,-0.002075,18852506300.00,6962
20080418,0.016587,0.012443,19163777000.00,6960
20080421,-0.000549,-0.001629,19152069800.00,6952
20080422,-0.009247,-0.012850,18970755800.00,6949
20080423,0.001109,0.002084,18997265200.00,6957
20080424,0.005093,0.007845,19091566600.00,6955
20080425,0.006936,0.005692,19223130900.00,6953
20080428,0.000288,0.003586,19226828500.00,6942
20080429,-0.005660,-0.004917,19117067800.00,6943
20080430,-0.001543,0.001660,19070026000.00,6952
20080501,0.014565,0.010829,19344338000.00,6945
20080502,0.003265,0.000327,19407547200.00,6946
20080505,-0.002623,-0.001239,19349646200.00,6935
20080506,0.008434,0.006164,19514128400.00,6933
20080507,-0.015892,-0.011755,19203993500.00,6941
20080508,0.004607,0.001917,19290126000.00,6939
20080509,-0.004564,-0.000676,19198433900.00,6939
20080512,0.011008,0.010765,19409022100.00,6941
20080513,0.000777,0.002291,19419926000.00,6944
20080514,0.003042,0.001870,19475971300.00,6947
20080515,0.011160,0.008057,19683466900.00,6951
20080516,0.002444,0.001076,19730664500.00,6949
20080519,-0.000218,-0.000502,19723438700.00,6948
20080520,-0.005979,-0.003529,19605812900.00,6951
20080521,-0.015336,-0.009184,19303353900.00,6957
20080522,0.002913,0.003248,19357646400.00,6957
20080523,-0.011537,-0.007309,19134243400.00,6956
20080527,0.004890,0.006116,19223222300.00,6954
20080528,0.005731,0.003347,19328325100.00,6954
20080529,0.004398,0.005167,19410644700.00,6951
20080530,0.003259,0.004872,19466821800.00,6951
20080602,-0.008973,-0.008391,19286661800.00,6943
20080603,-0.004849,-0.001854,19192824300.00,6941
20080604,-0.000875,0.001266,19169932700.00,6948
20080605,0.020267,0.014676,19555456600.00,6949
20080606,-0.026706,-0.019893,19022768800.00,6948
20080609,-0.000595,-0.007792,19009584700.00,6944
20080610,-0.005030,-0.005401,18918147900.00,6942
20080611,-0.015201,-0.015278,18625582300.00,6937
20080612,0.001469,0.000722,18650518500.00,6934
20080613,0.014706,0.012186,18923607900.00,6948
20080616,0.003269,0.005419,18985645800.00,6945
20080617,-0.003948,-0.004350,18910545600.00,6945
20080618,-0.008270,-0.008453,18754376600.00,6949
20080619,0.002404,0.002654,18795561300.00,6951
20080620,-0.017501,-0.013938,18465828600.00,6951
20080623,-0.000861,-0.009091,18449826400.00,6951
20080624,-0.006232,-0.009883,18334570700.00,6952
20080625,0.006273,0.007241,18447497200.00,6952
20080626,-0.026181,-0.019557,17957182100.00,6956
20080627,-0.002492,-0.005772,17911638500.00,6957
20080630,-0.001020,-0.005719,17930526700.00,6954
20080701,0.001815,-0.006391,17958240100.00,6948
20080702,-0.020998,-0.018159,17579770800.00,6955
20080703,-0.002418,-0.006075,17534398100.00,6953
20080707,-0.008580,-0.011669,17383262200.00,6950
20080708,0.017020,0.018279,17675036000.00,6951
20080709,-0.019383,-0.014260,17341166900.00,6951
20080710,0.007644,0.002266,17466541200.00,6949
20080711,-0.008282,-0.003414,17320884700.00,6947
20080714,-0.008231,-0.012361,17177764900.00,6944
20080715,-0.011491,-0.009229,16979306700.00,6942
20080716,0.024079,0.026472,17387219100.00,6943
20080717,0.009662,0.016398,17555184600.00,6945
20080718,0.000317,0.000861,17559467000.00,6945
20080721,0.003991,0.006900,17628752900.00,6941
20080722,0.011136,0.015126,17823940000.00,6938
20080723,0.001832,0.006569,17856375200.00,6947
20080724,-0.024336,-0.018647,17423297100.00,6948
20080725,0.005552,0.006369,17518486500.00,6941
20080728,-0.016515,-0.013761,17228887200.00,6937
20080729,0.021268,0.016734,17593788300.00,6937
20080730,0.016480,0.006677,17879523700.00,6937
20080731,-0.011726,-0.002778,17667684500.00,6938
20080801,-0.005172,-0.000741,17572386700.00,6933
20080804,-0.013381,-0.012228,17336222100.00,6930
20080805,0.024519,0.013398,17757067200.00,6928
20080806,0.005716,0.006504,17855574300.00,6927
20080807,-0.016834,-0.012611,17553762000.00,6924
20080808,0.019189,0.015813,17890732600.00,6923
20080811,0.006653,0.010650,18008184400.00,6922
20080812,-0.009640,-0.005693,17834897000.00,6921
20080813,-0.000114,0.002201,17827521300.00,6922
20080814,0.005112,0.006533,17918446600.00,6921
20080815,0.001349,-0.000882,17941159700.00,6918
20080818,-0.013401,-0.009930,17698862400.00,6919
20080819,-0.008882,-0.011751,17537373800.00,6919
20080820,0.006869,0.002565,17656704700.00,6919
20080821,0.003188,-0.002240,17712372900.00,6917
20080822,0.009527,0.009536,17876533400.00,6919
20080825,-0.018552,-0.015117,17544341200.00,6918
20080826,0.003558,0.002870,17593979600.00,6920
20080827,0.009602,0.008050,17759333700.00,6919
20080828,0.014314,0.013313,18011446300.00,6917
20080829,-0.011672,-0.003495,17817620600.00,6916
20080902,-0.007020,-0.003574,17689948800.00,6910
20080903,-0.002974,-0.000519,17630947000.00,6911
20080904,-0.028947,-0.021621,17119471500.00,6909
20080905,0.003865,-0.000339,17181760400.00,6909
20080908,0.014831,0.007628,17434498600.00,6907
20080909,-0.034997,-0.028945,16824310400.00,6907
20080910,0.008558,0.003445,16967268000.00,6911
20080911,0.010959,-0.003333,17146285600.00,6909
20080912,0.005355,0.004843,17238050900.00,6908
20080915,-0.045694,-0.039367,16450247400.00,6904
20080916,0.015211,0.003354,16701873800.00,6905
20080917,-0.045480,-0.040954,15933700100.00,6902
20080918,0.044149,0.041432,16635049400.00,6899
20080919,0.046130,0.049390,17399496600.00,6903
20080922,-0.036823,-0.026898,16758495800.00,6888
20080923,-0.015607,-0.012863,16493943200.00,6888
20080924,-0.003261,-0.009260,16439178500.00,6889
20080925,0.016537,0.008804,16710575800.00,6887
20080926,-0.001974,-0.008583,16672995000.00,6887
20080929,-0.082624,-0.061315,15295393600.00,6885
20080930,0.046631,0.027735,16076541900.00,6878
20081001,-0.005703,-0.004764,15982490700.00,6876
20081002,-0.045671,-0.039139,15248582300.00,6873
20081003,-0.014310,-0.016903,15029049100.00,6870
20081006,-0.042387,-0.059337,14392081000.00,6871
20081007,-0.057973,-0.047041,13540658400.00,6870
20081008,-0.011662,-0.026977,13381288000.00,6869
20081009,-0.072778,-0.063757,12406246800.00,6870
20081010,-0.012026,-0.006893,12254789200.00,6869
20081013,0.114921,0.107335,13662716700.00,6866
20081014,-0.009040,-0.001721,13538609800.00,6865
20081015,-0.089821,-0.070866,12322002500.00,6863
20081016,0.039641,0.029520,12809277100.00,6861
20081017,-0.002514,0.001614,12775978700.00,6860
20081020,0.046512,0.035473,13367665900.00,6857
20081021,-0.031529,-0.020720,12945586100.00,6856
20081022,-0.059160,-0.048986,12174444000.00,6851
20081023,0.000863,-0.020324,12184349700.00,6850
20081024,-0.033428,-0.031311,11776302100.00,6847
20081027,-0.036966,-0.035395,11340237200.00,6844
20081028,0.095347,0.050347,12408372300.00,6842
20081029,0.001444,0.021377,12422767000.00,6841
20081030,0.031976,0.035530,12813711600.00,6837
20081031,0.018106,0.033871,13038438500.00,6834
20081103,-0.000641,0.008574,13025985400.00,6822
20081104,0.039048,0.026518,13523248900.00,6821
20081105,-0.050734,-0.037610,12831218200.00,6822
20081106,-0.049133,-0.038225,12198535300.00,6824
20081107,0.026438,0.014395,12521044000.00,6825
20081110,-0.013355,-0.019251,12352711000.00,6833
20081111,-0.024378,-0.028206,12051612600.00,6833
20081112,-0.053640,-0.054534,11405415400.00,6834
20081113,0.068031,0.048289,12179840200.00,6834
20081114,-0.043684,-0.039664,11644198600.00,6833
20081117,-0.024000,-0.022115,11363619500.00,6833
20081118,0.005703,-0.010832,11376843800.00,6832
20081119,-0.063965,-0.064622,10646694200.00,6832
20081120,-0.070119,-0.067122,9899503210.00,6829
20081121,0.061125,0.033422,10503317000.00,6828
20081124,0.066177,0.063574,11194841500.00,6827
20081125,0.009671,0.015273,11295293300.00,6825
20081126,0.038408,0.051933,11724031800.00,6830
20081128,0.010101,0.019966,11871833200.00,6828
20081201,-0.089411,-0.078335,10809069300.00,6827
20081202,0.037725,0.035171,11210979600.00,6823
20081203,0.024011,0.014519,11474778900.00,6821
20081204,-0.030148,-0.021918,11128536700.00,6824
20081205,0.036152,0.025995,11530462400.00,6824
20081208,0.040445,0.037800,11995197600.00,6822
20081209,-0.022390,-0.014945,11726362500.00,6818
20081210,0.015167,0.021801,11901891300.00,6815
20081211,-0.029894,-0.027158,11541875700.00,6813
20081212,0.010481,0.017702,11662167800.00,6815
20081215,-0.013873,-0.019502,11499506200.00,6814
20081216,0.052900,0.046585,12107773300.00,6812
20081217,-0.004827,0.010663,12048524300.00,6810
20081218,-0.020526,-0.012006,11800737000.00,6816
20081219,0.003925,0.003476,11843649900.00,6814
20081222,-0.019159,-0.013129,11615293000.00,6809
20081223,-0.007592,-0.008267,11514966800.00,6807
20081224,0.004522,0.004547,11561200700.00,6801
20081226,0.007195,0.010885,11643563000.00,6798
20081229,-0.004361,-0.015756,11587971200.00,6793
20081230,0.024799,0.021245,11871126900.00,6790
20081231,0.017415,0.034415,12140763400.00,6789
20090102,0.030512,0.038221,12506879000.00,6779
20090105,-0.000600,0.016737,12499056900.00,6779
20090106,0.011305,0.033620,12629211800.00,6774
20090107,-0.030516,-0.022326,12239264500.00,6773
20090108,0.006281,0.011791,12315842400.00,6768
20090109,-0.022415,-0.018761,12039874100.00,6763
20090112,-0.025570,-0.026627,11731923500.00,6762
20090113,0.003519,0.003321,11772281300.00,6761
20090114,-0.035216,-0.035146,11356396900.00,6760
20090115,0.004642,0.005560,11408487500.00,6759
20090116,0.008418,0.008781,11504225600.00,6759
20090120,-0.055329,-0.051546,10867248300.00,6759
20090121,0.043234,0.036035,11335459800.00,6760
20090122,-0.018236,-0.021994,11128161900.00,6759
20090123,0.006851,0.003358,11204207500.00,6759
20090126,0.006104,0.010055,11271463000.00,6759
20090127,0.011298,0.010029,11398774700.00,6758
20090128,0.033824,0.030370,11782278500.00,6760
20090129,-0.032867,-0.028987,11394211200.00,6758
20090130,-0.020764,-0.012876,11172489200.00,6757
20090202,-0.001062,0.001473,11159402800.00,6753
20090203,0.014349,0.008913,11319026200.00,6752
20090204,-0.004422,-0.004255,11262151400.00,6751
20090205,0.015562,0.011872,11436186600.00,6749
20090206,0.027960,0.026639,11752657200.00,6749
20090209,0.001231,0.000726,11763166200.00,6748
20090210,-0.046021,-0.035136,11221451900.00,6731
20090211,0.007331,0.004182,11300451400.00,6727
20090212,0.002614,-0.000841,11327988300.00,6724
20090213,-0.008814,-0.002143,11226698200.00,6723
20090217,-0.045281,-0.041936,10716908300.00,6722
20090218,-0.003754,-0.011852,10675350200.00,6721
20090219,-0.011182,-0.015205,10552048000.00,6720
20090220,-0.011755,-0.020079,10426024700.00,6718
20090223,-0.036174,-0.030867,10047925300.00,6718
20090224,0.040239,0.037721,10436324800.00,6718
20090225,-0.010686,-0.015701,10322571500.00,6718
20090226,-0.012139,-0.007250,10195292800.00,6716
20090227,-0.019066,-0.010422,9984569630.00,6709
20090302,-0.049828,-0.055772,9486587280.00,6708
20090303,-0.006349,-0.013959,9426428950.00,6706
20090304,0.025919,0.029521,9668197410.00,6702
20090305,-0.041866,-0.049146,9263316170.00,6702
20090306,0.001621,-0.002324,9276533210.00,6699
20090309,-0.011378,-0.016503,9160088360.00,6698
20090310,0.063431,0.062493,9740319920.00,6697
20090311,0.004072,0.004968,9776448260.00,6697
20090312,0.041938,0.050889,10184614700.00,6695
20090313,0.006024,0.009467,10246844400.00,6692
20090316,-0.004804,0.001224,10198074300.00,6691
20090317,0.031038,0.030329,10513626600.00,6691
20090318,0.022385,0.034035,10748533000.00,6690
20090319,-0.008013,0.007594,10662251200.00,6687
20090320,-0.020277,-0.014321,10444104500.00,6684
20090323,0.069114,0.064724,11165450000.00,6680
